product_code,recommend_product_codes_concated 
168662,75409#818050#11477#28521#58956#35353#31472#452535#290356#156397#656411#1673#854034#818432#3778#11684#53364#789077#7463#50832#781555#227909#53345#771973#803472#159230#2316#11850#3490#10780#439028#75808#27163#168189#755414#3442#188133#857160#857161#857159#221641#857569#439#857695#829174#818445#173736#158482#63390#668194
60590,11860#199310#421962#20602#412288#52900#179298#7049#171262#57444#443526#54269#274699#12252#5188#211522#1167#8050#3095#158790#69982#70638#3774#158655#3122#5579#423248#192673#7498#2686#15068#205944#32724#831#208059#202210#666725#2688#31277#46562#32047#56599#228325#414763#70413#3563#4308#3137#8745#68852
719799,72320#276831#11071#2580#849292#269069#119#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626#5115#55847#274767#9516#11869#855997#59890#150112
159190,24782#24196#30875#504167#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626#5115#55847#274767#9516#11869#855997#59890#150112#32715#313235#862473
1903,39447#174056#54405#757#10747#167395#7375#873#651#2880#848#31209#3917#1754#159208#7878#1036#4733#168657#2033#981#170746#159037#1664#5514#25998#1477#764808#31113#209109#3321#675#246#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737
52113,10659#778236#562562#9776#11589#5966#72829#51103#51265#341348#2868#33261#329527#470641#164308#439#8006#59281#4424#939#12318#320892#771#228#3925#8007#2744#32948#7070#821256#2995#60338#2033#32570#326832#4808#3490#341#6050#497#1551#74121#6864#347#159381#5047#195506#221641#857569#857695
811884,218726#445185#76792#191427#193625#164241#80004#163156#165677#26674#49506#41966#189887#475156#181709#160302#260979#184753#204644#316727#159992#166278#32427#49058#227350#50361#73453#227109#73573#815435#11921#44704#177964#47838#501568#159001#14986#177570#400705#17099#208266#853284#569732#485531#329076#271106#382973#3387#521671#414125
276370,846940#426199#71786#166243#593413#66531#9797#205528#16865#31349#450838#31234#209644#538068#63561#2983#427548#173562#170767#2395#517117#482055#161070#56690#167516#154393#2853#43408#17081#668#53401#377638#1729#364957#5283#12137#271893#398373#32708#16577#175273#15656#5272#551340#160386#580499#167751#25742#621858#801129
23438,23829#42513#407#485502#23363#164308#32770#853202#57918#187012#1565#478911#288747#450838#3447#477702#30426#451625#3922#196779#161640#23313#334#30427#5570#405512#482710#32288#339983#485532#54804#263233#11484#195457#11734#6119#16514#1831#593#1888#28841#4336#158507#11585#151447#66720#9191#4602#7271#365316
52698,678501#11734#10888#275685#7850#851468#402346#803472#359#8209#11851#7474#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626#5115#55847#274767
461545,849988#24428#428734#9418#222314#57054#39013#54010#855773#1762#26902#9815#444832#69736#334#207413#416505#1594#204974#226093#7233#1641#53993#32644#7190#211075#417693#42424#627#505387#800775#9647#157994#465035#347#1555#610#56027#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337
802431,814580#159440#184061#226796#46936#159447#53609#168643#2444#1134#7477#971#12059#12078#80128#3655#6862#818497#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178
171366,162316#158102#35834#252492#228363#691249#563457#839791#168643#5775#53375#53344#47038#803794#341232#170700#786787#167841#161062#26811#5184#5874#223957#27163#3084#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926
1200,1280#171100#1326#189052#225767#734568#710982#815632#9139#32288#54102#179302#313243#1186#9225#177964#321563#978#63573#2686#671#47575#25222#3716#440014#34203#413723#433365#1804#857#3713#23863#824290#1019#32677#9645#219070#2336#13817#212355#379#419459#11820#843033#3110#280063#4644#4405#1641#10982
66262,862276#862545#56708#312316#852163#5327#354236#25276#179532#71582#11462#6427#16173#201780#178340#57725#195667#2859#72979#505428#5221#66133#7023#154018#70686#343054#4374#18285#9225#253150#162346#434014#562525#58756#17#507971#24822#837732#66607#208059#23800#25222#573700#294809#1374#8034#1232#32644#184312#57798
179079,176737#41979#169366#345291#12425#12423#455345#3657#226085#1489#9610#191565#59155#164935#453385#530#225322#541771#5381#55821#11321#14206#713#409586#33301#50489#720#509893#3449#14077#432#1139#53375#2479#221025#314442#9436#73185#9600#10497#197#11095#175791#10723#170029#11912#5110#6740#71088#13768
852060,748225#326832#829251#61646#602476#852064#433365#511398#807839#846842#823971#821256#511356#160410#11397#852062#333594#853467#752700#853468#858084#755361#858087#3490#11874#511378#846860#858091#60214#823976#11640#846845#11727#166864#829811#655244#858152#60095#344095#26995#852063#35752#846865#75744#60217#858095#360778#36719#65429#858085
57054,562598#54127#14956#4824#156548#7785#461545#960#1129#339280#20821#169171#656610#428734#11631#222314#185078#823#4811#180158#39704#40050#185494#270373#1708#206784#588624#315056#69982#376299#46528#20267#1550#7481#2871#32475#70231#4535#205962#812327#449635#32708#157775#54010#603612#3991#39606#3225#8391#855773
666720,846936#562177#656610#60430#374568#222731#164331#843027#455406#821#276079#46546#53370#537182#448239#2413#4656#274598#353628#376255#31382#179107#4235#319962#221237#186351#18390#321413#1998#5046#599376#35706#680097#32569#39692#50502#32677#33959#275717#4549#455439#32610#333#350700#14317#17734#599374#159267#10601#321535
56683,678405#5731#57087#227131#166873#364602#19333#344060#365322#209644#344097#343709#59566#3776#160439#5169#19900#159806#852123#15075#344122#329801#251497#200322#75778#167224#5386#11366#2374#176501#23015#17099#59777#199444#198688#739896#3502#418456#375939#159331#4623#464709#533482#68852#290561#166582#34480#48638#223556#51826
176648,54399#73341#42#7223#6486#157994#854366#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626#5115#55847#274767#9516#11869#855997#59890#150112
189042,56238#656672#205419#213439#2830#9290#3826#73788#5787#66720#52455#280419#1577#63017#215296#8004#444526#1498#2569#705#222042#158016#4700#334#729#648#1836#837#365742#5075#1504#1352#1986#31246#3428#47223#725#781512#1299#1509#241541#206879#68108#497#1353#3438#6456#848845#854366#841464
740128,745582#822474#853328#174735#225590#5165#193653#27346#59179#3189#159335#26931#168611#2516#158203#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626
9404,9796#4723#322101#6423#77885#32239#195666#9372#207982#55801#9786#497647#747987#710982#9377#422030#9709#16373#163348#4131#9801#38492#767#546725#9357#4459#37281#38660#9646#212312#8008#38563#160865#5877#2009#1319#38273#4505#665503#647#806046#10565#9729#9581#21280#7262#9360#1604#195932#562187
50766,51247#52199#52101#52736#198664#818122#9515#158334#787598#427808#350593#72156#11941#158003#2058#2426#11568#500422#402346#1492#1020#280145#580282#15823#26811#3003#7159#7317#68555#119#192137#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632
357949,156486#734568#75526#435466#160773#564913#343679#158724#459227#367001#820827#160016#164675#12202#1061#506915#178482#383679#177594#155521#209142#590#192594#1562#857858#156438#189899#33633#33809#58842#211722#69714#158469#80432#155916#32475#47009#360257#732871#11732#365112#59257#75642#289201#75776#270424#441418#33349#821152#182806
1343,4219#857576#76542#9763#26574#57918#2494#2886#378437#194875#56733#1342#9477#4575#272917#499558#32284#861046#76792#843028#852074#21629#644343#7801#76540#5839#196398#404778#20904#33167#38124#167055#11688#409275#1703#811731#33348#849442#5221#1881#602465#47100#3700#329486#27344#280211#202098#272025#643#190897
853408,11675#72434#3655#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626#5115#55847#274767#9516#11869#855997#59890#150112#32715#313235#862473#170888
2119,1018#194618#203019#53498#5901#347095#72979#4281#711397#5591#647#740242#51103#176486#2616#51510#3991#8634#18412#11124#170024#164453#670408#11508#206780#204238#36975#158191#10619#1906#5953#9436#320892#3183#226388#3467#75622#157582#1352#29267#392573#1605#491404#270376#6240#154379#3814#851#50772#251645
848571,849251#158881#860182#457866#9346#165283#691178#44591#47833#12039#158203#856419#849429#14286#3669#841464#220793#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54
72842,394001#12406#156438#73788#736760#10993#830127#205606#81194#73633#506380#824289#73573#170178#4959#158191#2072#4400#73185#856575#541652#5852#79#33384#213028#2346#846873#176974#11944#3810#163568#206#11780#448161#625616#673404#369850#72954#33021#1148#367849#3898#11776#163715#4427#155918#12217#323994#5785#46823
542426,24106#24133#166870#569741#18048#64522#8615#66626#4120#228428#160266#810872#430934#356219#176904#24053#458331#818445#5993#399242#12252#71880#71715#227430#44318#5169#73348#35834#2611#11718#6142#24888#423509#206362#5614#169307#165620#32042#24164#29069#176218#3905#182993#24135#73866#205395#379686#352127#479307#205962
156391,191838#5021#215388#697553#9392#814571#271603#168046#168745#2084#252553#16373#830233#1628#9701#430#158102#169261#195667#269979#162086#181986#16348#326555#193705#5534#329879#23483#157418#540064#4459#1777#2239#12253#185198#350102#34107#454118#360977#209636#197095#164129#185820#18398#223960#11865#520037#806046#668#67106
326726,852063#60135#329527#6104#699657#4899#3493#2997#60711#491413#280145#1937#846404#7505#12021#3329#2345#2670#12015#776987#59920#11889#4364#1551#12025#222273#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058
804218,221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626#5115#55847#274767#9516#11869#855997#59890#150112#32715#313235#862473#170888#659346#54934#31150
216324,11829#532269#15629#3314#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626#5115#55847#274767#9516#11869#855997#59890#150112#32715#313235#862473
270391,175736#68976#76044#4612#181986#26105#34508#8146#12052#11876#154579#181488#73653#675892#48302#856505#274736#38298#207885#5156#26628#810104#665513#849548#194056#15897#37768#823576#2356#414937#389967#322112#66626#318357#219283#68544#818122#166590#33641#75448#280214#74029#160829#316604#34713#65277#33378#54993#852222#11614
497027,852270#64952#252553#164078#158751#506915#193705#166278#51284#51506#76118#277776#31116#221805#3068#11883#460039#182268#165704#7772#272925#211278#69449#432207#64966#13781#163876#245113#103#360551#67008#25123#275277#174484#57484#35846#470341#11982#464709#669174#35656#365710#33870#154000#160845#272722#673410#15836#50502#184853
12081,12074#584302#12082#12083#258499#12079#258495#258456#704350#12073#584300#12075#584002#157437#704359#808517#736735#846124#818143#782314#756842#817952#736727#236076#818146#2286#160860#756838#837734#850642#80440#12278#859977#762086#154393#1526#184861#584009#857483#15636#691305#52826#337315#12078#843035#78067#828267#68327#12413#431269
851916,829459#838777#752014#851919#851926#847141#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626#5115#55847#274767#9516#11869#855997#59890#150112#32715
852027,215293#193134#157251#170760#392510#158233#10984#59045#11861#6562#434760#72427#359258#3314#159381#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626
176108,219121#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626#5115#55847#274767#9516#11869#855997#59890#150112#32715#313235#862473#170888#659346#54934
207633,454118#441915#697553#275790#818113#6885#168046#658632#2084#170888#191838#16373#1628#9536#158102#181986#5188#402860#326555#1830#193705#5534#329879#818224#157418#540064#166631#1297#196374#2239#851931#9464#350102#34107#648#649#360977#41118#209636#164129#1922#185820#623#11865#9545#520037#9348#160946#806046#9475
187418,165618#49561#73202#379263#364250#20554#3449#385147#3200#11723#187277#72654#721435#849087#455017#15823#11831#220608#523#343508#66304#13700#439028#601#2477#11073#1551#14286#3314#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397
29079,24162#270424#33431#4334#212028#168167#190346#222063#561959#158042#188499#24839#858988#72954#76782#33209#164675#75116#816356#755405#214647#204879#454875#156593#808407#659170#49154#818681#21232#463761#451866#11835#173562#820282#196374#2239#672253#272437#34994#175153#75949#20735#73380#853330#46528#185881#154560#50585#44673#402525
160546,829251#422087#483136#70638#57179#8544#326832#858084#849961#3735#423957#550267#818762#166243#57117#71994#35947#160935#425773#32284#198664#11621#4150#422043#4316#5218#63524#160266#656610#6024#274717#173781#158715#70822#178340#505497#3074#858085#858152#11225#518695#850#500827#71715#26995#46531#349588#5169#188516#1007
27013,509992#27772#437077#824548#50431#542440#9704#160439#33516#1914#169147#11886#9566#2847#746930#9151#7785#7069#1086#1887#40780#201780#26158#57054#822474#19833#3094#4439#34507#655#164442#371025#5195#50646#56625#75418#9593#512473#562597#7190#217686#842#9595#62202#517070#274156#16053#158377#710976#220452
1540,56643#669172#206865#22400#276050#76540#178340#9426#337296#212376#57187#56625#172835#179947#5614#164847#199301#158907#4505#154004#2871#73866#793#341348#53377#12140#2518#8391#855773#9516#22421#1180#175547#450660#159331#4114#2973#667#215138#50496#349547#2896#4643#2458#70773#1517#31484#678#60125#14756
242336,699657#388526#853733#160773#11847#193705#1562#33809#567329#34278#369029#51067#154478#228325#157373#464709#158471#174360#840335#68541#53368#14291#4122#275549#227123#316144#194056#41238#168669#849667#156486#571293#159710#13784#24431#13728#35351#814609#274736#178503#169119#734568#166588#9839#75526#322112#403367#343679#158724#316604
62352,59558#181934#166171#491199#13736#768073#56370#4190#5531#6891#169492#11809#179006#8391#11605#5714#15636#509647#55750#499544#9189#713#327#190710#175581#69726#1072#2043#29495#31710#11898#174075#1765#2464#74617#190897#4598#1094#53344#170833#372518#198860#4601#365324#50531#191685#2430#845366#1019#270685
511401,852315#267751#844918#839435#602468#511399#511363#855899#602474#511398#745503#823976#2500#511379#2645#9308#851465#57044#849577#511378#274779#2872#5296#827589#171692#511381#602690#846870#846842#333#57699#597721#511375#4184#333594#748225#155528#44667#602476#846853#855897#857#858086#821256#202795#31323#859910#602554#56733#2505
10923,2452#155867#814309#208283#177331#184916#1020#74951#4796#211278#421699#42867#2559#7728#814609#846860#319766#651#10624#434594#11627#150119#625566#824549#33023#74948#10655#64177#6449#11620#846845#2343#813344#678569#5234#270615#7098#527354#9512#227126#11624#6902#160998#7242#412388#858090#2443#4439#551271#26995
35085,458902#634708#183259#159847#779216#207457#187061#73788#395479#154690#10620#9516#45228#209356#75795#184635#25832#24149#537011#57484#75817#9799#167563#534989#190750#34372#194056#69390#2527#205394#1094#2369#169242#226919#197281#20281#70931#169134#5349#42459#509811#358083#155532#173495#151509#59071#5146#1460#220608#12036
71027,192693#5928#727798#471840#207415#155528#163876#171606#11321#72502#2770#673410#3947#2505#2322#2880#151895#71289#353427#4365#2440#71273#71236#24176#2316#327166#758009#722110#779382#849292#13700#68108#155918#70477#159381#119#857161#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920
1557,275554#541652#550391#270748#849936#455286#766624#852176#165567#15643#183382#3810#160773#161029#217680#527630#156165#252553#450674#9701#47839#169497#188700#4427#811731#21705#190878#33426#323994#346004#156593#187082#27333#222840#3922#20512#500827#463761#56575#160439#818224#154544#4822#37549#31293#75517#31740#816974#58915#154018
856004,702076#216728#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626#5115#55847#274767#9516#11869#855997#59890#150112#32715#313235#862473#170888#659346
445170,445183#165#75795#180832#277776#308123#218644#2524#34278#35288#479830#226542#301613#3942#54024#799880#11874#2542#3461#59267#796495#2489#857089#1095#449828#34713#838353#55271#166537#846936#766895#178519#7069#856432#170885#171256#4400#35207#4016#394003#826243#813344#3040#167564#158808#518093#824861#167378#220488#208679
371025,7069#368501#9580#201780#204391#161438#3094#160527#6519#2367#18580#517070#576567#16053#33539#167190#41489#817782#420376#495877#9360#20312#573700#32708#603612#31154#521671#521472#26902#46522#343052#15636#2450#499544#3921#17812#59039#40130#275310#3014#59936#9561#5671#488038#27013#334#846940#551172#66991#278655
2499,3519#7498#26628#7924#2096#2377#857474#10670#3875#5772#6889#365745#31267#3122#9411#2629#181860#3210#162346#167186#3068#166120#5751#486658#31422#167333#665447#7772#2660#46522#2520#32639#2450#4971#164453#2420#157556#4623#279105#13712#72215#11736#46571#158627#351950#11267#345938#2557#14468#5059
781146,781145#52836#486560#157636#161364#719592#199747#6304#586523#209210#212031#46888#168057#562597#36693#5844#455345#30998#352295#253150#857859#154453#22388#50483#849087#495773#75542#11634#30742#5427#157752#853642#8011#292071#36952#6268#29590#533299#854034#329135#14326#57697#22462#527078#1161#156616#275790#53368#5100#69726
528453,74727#444369#59013#161437#829069#157755#441329#699446#209520#169307#187188#448995#9960#376281#277385#1761#167186#179220#74535#528464#67060#222278#53908#857#48111#849654#46838#325711#2068#5157#46741#47871#180833#77940#47287#5834#3745#49950#760275#46774#194239#55436#160815#15629#46769#24197#4229#319876#183541#5574
60218,60217#752700#3490#11889#3329#326832#36719#821256#829251#61646#329527#753200#60214#748225#511398#853468#602476#846860#113#60221#11397#443633#11123#158471#53368#61733#829811#194056#61728#10607#319766#849664#36703#11172#3236#14290#160773#226500#820827#59071#344119#12202#8043#1357#805527#26995#1562#33809#11429#422767
225770,184473#185821#9580#156165#823464#46823#2487#213064#191000#9634#46705#5062#46826#1139#5157#732872#5714#11646#11321#198649#207#207894#7230#9175#29495#154016#9645#13770#35511#5834#3542#15530#485#7305#12060#2876#9635#161303#3129#4230#971#251551#3809#12010#2033#2915#1527#530239#158485#781512
73652,72332#72312#309727#4334#212028#190346#222063#561959#158042#24124#188499#10617#72954#76782#33209#164675#57725#50058#755405#158252#214647#204879#454875#156593#75106#659170#6988#818681#21232#463761#451866#11835#173562#820282#196374#2239#672253#34994#75949#20735#853330#186005#46528#78306#185881#154560#2383#50585#44673#352295
450,451#332929#182762#2484#46460#12236#215006#2504#5603#723#223365#669172#7061#839796#71088#197206#435466#75107#54794#54880#29119#24176#276416#67#3898#184591#857985#343709#328958#32124#5785#59566#185494#175054#274767#56#3937#898#93#71071#846403#1954#66133#166097#11619#815763#276079#206362#68662#197
861473,221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626#5115#55847#274767#9516#11869#855997#59890#150112#32715#313235#862473#170888#659346#54934#31150
35165,19510#849639#1943#23752#424096#34135#514310#2517#7811#158724#165248#528934#216183#764622#4439#19900#169276#305400#4070#212312#12415#227350#157943#46705#759914#222532#54064#154560#50585#11921#35421#181409#20242#430605#185919#73630#768455#182769#67576#184620#511373#24357#77826#11267#673410#50549#359215#2058#3497#33959
1810,603612#56544#4218#278755#5280#159562#66632#57097#378437#451919#226093#371067#1048#5712#24508#33167#167055#3447#5151#206358#4352#646705#69790#275#1730#448674#856013#3938#1881#2071#2043#2058#161640#72853#4822#32288#56625#3978#179335#179947#66562#5087#5531#219676#59883#70638#1960#52391#329875#9508
56733,5179#31323#2326#8722#2500#855897#335292#319766#602554#1062#859910#858153#202795#9308#57044#2846#858073#29062#602559#602465#858091#51574#1343#154346#451#2494#53359#858093#511363#168502#275442#187263#839435#298103#485808#6526#858095#179083#4636#4511#11530#409723#844908#275261#861046#852111#175944#1860#158715#30694
11847,154501#280077#27343#154489#154490#8206#160773#274767#1562#33809#14290#40#242336#34278#51067#228325#489315#158471#840335#68541#53368#335#495#156486#571293#4122#24431#4703#275549#274736#445900#346000#227123#169119#734568#194056#75526#322112#77356#849667#541643#343679#158724#316604#459227#818680#367001#12201#11614#820827
12241,282831#7455#63619#54269#63951#46899#2051#1977#57442#592#170035#705#181336#7505#158443#4437#800775#497#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178
5153,841510#194502#272510#841506#191420#887#3563#518093#824861#841508#13712#7525#374568#31264#32537#56700#3964#49938#1813#4329#852123#311972#155406#168929#6049#58474#154390#2448#2134#293521#379686#274636#66622#10672#11371#2959#158003#466#5470#2051#55270#67727#184673#3136#2125#2339#211075#375939#332929#453704
221088,382821#37502#697553#294677#549747#8476#168046#2084#191838#16373#223819#1628#158102#181986#58576#326555#193705#5534#329879#157418#540064#71474#2239#350102#212312#34107#454118#562597#14944#360977#69891#209636#164129#185820#11865#520037#806046#67106#9581#551876#532311#277959#6488#50483#173449#329528#399796#485531#252492#445943
59936,59920#12025#60711#59934#12015#371025#74480#59858#12021#59673#60685#59069#4364#8153#158538#78067#66991#278655#80529#60214#7957#59704#60611#46499#59676#1516#3811#222728#853150#60292#59896#541652#227025#189184#853093#211379#178019#7069#11528#2491#173448#856718#3810#21639#31937#201780#158209#368449#4427#59102
15897,853090#15534#42447#174256#15747#207894#158471#1051#270391#32465#160544#189072#675892#4101#857278#47204#509705#810104#18048#158765#159267#17062#161338#1120#15631#858001#66626#318357#75448#551506#352161#178369#73117#160266#37114#9396#31706#1844#66140#3778#184832#407877#351345#304966#35786#850#38492#438511#180781#6972
22394,274340#9369#298103#822#157868#161215#46960#4827#29173#374568#11450#849547#59947#805527#19900#285226#1915#3889#4006#41118#1334#1831#227414#57010#185982#5073#203975#11476#4218#9610#5344#567227#160534#23695#8406#8544#343676#409788#57744#174364#347098#174482#858494#274488#7099#22079#195135#186351#63124#70624
824546,272025#1058#46856#59015#23811#734569#67465#59789#67899#1306#550#47065#372518#219285#3189#47144#77#174425#71325#826#1856#71029#14981#188133#119#5047#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058
852888,852897#852896#852889#9802#849577#657334#207413#687#4424#744021#12196#526610#2351#849572#1919#584002#1386#523#8021#843010#1370#28954#11889#12026#28309#854101#347#12025#12022#157963#610#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632
170842,30707#170841#781538#170742#290356#59789#2775#125#11898#3685#31694#1140#31962#714779#60338#1502#722110#28#30875#831151#1551#28309#11817#28632#818498#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926
14077,346678#347170#38541#51283#562189#51721#4480#5841#5179#849569#853860#4124#854411#2431#344086#55920#274408#182923#346781#347117#5871#37768#814195#200406#1565#196778#277768#80462#194757#60430#426568#46913#450674#50743#5307#304966#5948#2071#3922#345291#196779#76484#426086#155956#14079#5570#3664#215079#399020#192693
862892,501094#415149#50581#353628#542278#502351#30363#1097#257645#226919#75390#155525#191203#164098#367430#221841#58855#4314#1444#7142#5514#3031#389019#770800#193025#3609#23612#586133#6031#755414#12256#675#1555#857159#514234#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571
2239,697553#862093#4334#212028#190346#222063#561959#445943#158042#168046#2084#188499#191838#72954#16373#76782#1628#33431#33209#164675#4131#158102#47329#755405#214647#204879#454875#156593#181986#659170#818681#21232#463761#326555#193705#5534#329879#7380#451866#157418#540064#11835#173562#820282#196374#672253#350102#34994#34107#454118
434743,819488#807849#222164#823092#5236#228432#450674#638818#790832#221226#4329#852123#517117#518099#408356#32042#47289#2872#2871#5280#329528#172073#352127#725265#190778#2903#47038#163197#846849#822339#51296#186291#245002#1278#290356#158125#1982#4023#1113#32764#7633#15630#809035#2557#3947#49384#364022#1276#491548#846864
10607,59896#12021#221221#12025#59740#220527#59845#8153#61640#59676#59673#12023#12015#168684#226500#4364#7305#168681#59920#220036#80708#853150#3811#46499#60292#59858#7966#60685#222369#3490#6104#60218#844#158538#8014#80529#59704#4462#60611#11889#1408#495852#31113#222309#772149#669154#12010#4019#604#59670
511379,511378#823976#602474#839435#855899#511399#602476#511375#602559#333594#599374#57699#267751#602465#511398#511356#759860#75358#858085#326832#853468#858095#599376#159381#829811#821256#511363#1689#319766#61646#5296#214294#859910#3488#858092#602554#2562#38124#855897#858083#18793#857181#3685#8722#807839#602468#823971#562081#858084#827589
184525,189633#184502#2616#73695#51316#165265#5871#54699#518093#39449#54208#157562#80783#16390#665531#52738#1830#39013#2120#745504#184104#179568#23751#215079#192693#17173#38421#54835#823626#376299#411706#69901#174160#3762#78306#63764#52404#168248#251426#51078#184506#2112#1225#5942#507851#8002#2836#11017#63573#5938
356851,226099#158104#550391#849936#766624#852176#183382#33452#156165#252553#632977#4131#811731#7734#160439#818224#154544#849539#816974#46856#69901#5531#267609#665503#1557#2027#160046#1069#184525#214#4632#54010#30742#822339#5611#185818#846136#2388#222278#166179#8004#213031#11511#814896#669178#215138#47842#782664#368#5906
853924,857783#846868#156615#758157#818498#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626#5115#55847#274767#9516#11869#855997#59890#150112#32715#313235
2969,1102#73079#858406#455170#2666#169520#4184#3702#852156#9418#181831#53878#344097#226497#3854#438765#169981#850009#160539#51223#9832#32561#672253#344122#205589#15533#9776#8008#167224#59015#9845#3657#53511#1225#277966#68788#2723#158507#3229#37538#9191#841496#7498#7218#377638#2996#350122#189289#171659#270565
15650,766895#15528#826243#210331#207894#16173#19135#7679#191165#227126#4329#8050#413312#9366#462#554009#766873#3392#182993#205944#520006#155856#12236#35461#10672#156654#3434#76014#4732#39#16096#772422#549177#5945#18#2097#986#503467#164312#287644#14980#17761#8574#269#11854#189943#180933#444526#12245#158169
50511,705#507851#52738#3801#724800#4131#211836#198495#2046#184525#363#40647#59789#7694#4783#194594#53783#858082#284#858080#510726#210466#483265#5953#1140#964#10982#413725#9282#33313#803794#2475#2120#48782#849961#220635#853380#80972#190648#51316#849994#5730#5081#3735#57918#849938#423957#550267#841506#166243
177948,12180#199301#513113#159#34372#3089#11719#650#666762#59431#80181#5911#178071#57361#7070#7505#735053#3814#2915#7101#218987#92#5051#26677#3900#73906#3781#6456#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223
