product_code,product_name,class_code,class_name,our_price,total_amount
862616,康恩贝蛋白粉*3罐装,180101,保健食品,17400,15
550195,强生稳豪倍易血糖仪+100片试纸+100针头+消毒棉片100片,050101,血糖仪,90700,14
187642,桑菊感冒片(龙门),010101,感冒发热,480,14
189892,蛇胆陈皮胶囊(绿叶),011801,化痰止咳,1580,14
2066,健儿消食口服液,010903,消化不良,1700,14
852428,汤臣倍健R胶原软骨素钙片 *2瓶,090401,健康调理,22300,14
2508,百令胶囊(百令),011809,气管炎,5100,14
346000,宫血停颗粒,011411,补肾类药,5200,14
79328,碱式硝酸铋片,010213,胃及十二指肠溃疡,8300,14
852111,维洛宁医用敷料口腔修复液,050610,日常护理,8500,14
435500,匹维溴铵片,010213,胃及十二指肠溃疡,4900,14
859730,可乐定透皮贴片(瑞福莱)+康恩贝 维生素C咀嚼片(香橙味),010511,其他用药,16800,14
756840,诺丝避孕套 温莎百合花香超薄平滑装,05,医疗器械,1300,14
849336,奈氏力斯益生菌粉,090501,综合保健,29800,14
61706,苄达赖氨酸滴眼液(明城今康),011511,白内障,3420,14
830232,红参片,011901,中药饮片,16300,14
272357,盐酸维拉帕米缓释片,010601,高血压类,2468,14
164478,小柴胡颗粒(九寨沟),010206,消化不良,1200,14
8981,火红吊颈连体套装(夜火2118),040105,情趣套装,6800,14
4321,头孢氨苄胶囊(三才),011702,头孢类,1500,14
858814,卡泊三醇倍他米松软膏(得肤宝)+汤臣倍健胶原蛋白粉固体饮料(水蜜桃味)(30袋),010318,银屑病,57600,14
192821,强力枇杷露(安达平),011809,气管炎,1750,14
11900,他克莫司胶囊(普乐可复),011014,其他用药,94500,14
537100,理气活血滴丸(益佰),010613,心绞痛,10600,14
850027,天花粉,011901,中药饮片,370,14
811738,甘草酸二钠,010602,高血脂类,5000,14
682671,苯磺酸氨氯地平片,010601,高血压类,3094,14
303274,西恩不锈钢诊断手电HS-401F2,070607,理疗产品,4800,14
830231,西洋参(0.6小圆片),011901,中药饮片,7800,14
376564,丁酸氢化可的松乳膏(仙琚),010317,皮炎湿疹,1350,14
626932,感冒退热颗粒(乐家老铺),010101,感冒发热,1950,14
164943,龙胆泻肝丸(双士),011006,疏肝理气,900,14
828393,复方酮康唑发用洗剂,010326,头皮糠疹,4000,14
697559,小儿咳喘灵颗粒(恩威),010910,咳嗽哮喘,2300,14
341237,复方磺胺甲噁唑片,011503,中耳炎,2639,14
852196,恒力优惠装金戈搭档早泄阳痿伟弋男性持久送避孕套男性保健品,020501,缓解疲劳,33800,14
857789,拐杖(腋下拐杖),050610,日常护理,4800,14
854497,杜蕾斯紧型装12只+倍滑超薄装12只,040501,安全套,8300,14
852267,过氧苯甲酰凝胶,010319,痤疮,1200,14
656682,根痛平胶囊(普林松),010401,跌打损伤内服,3800,14
720818,希爱力4片装+双蝶避孕套,011103,性功能障碍,47490,14
858064,王牌伟哥4+28,011103,性功能障碍,121800,14
521111,安胃止痛胶囊(宗药师),010207,泛酸打嗝,1200,14
181807,鼻通宁滴剂,011516,其他用药,2500,14
158004,利胆排石片,011005,胆囊炎,1800,14
395806,小儿肠胃康颗粒,010205,腹痛腹泻,2800,14
178424,阿胶益寿口服液(众立),011413,补气类药,4800,14
364017,止咳宁嗽胶囊(清苏),011803,感冒咳嗽,1800,14
419310,头孢克洛胶囊(雅泰),011702,头孢类,1300,14
830235,鹿茸血片,011901,中药饮片,9800,14
17814,开塞露(诺舒),010209,便秘,250,14
286045,信乐敷轻松-艾盐包(双膝),19,日化用品,5900,14
288584,信乐敷轻松(双膝)紫色艾盐组合装 ,19,日化用品,21900,14
857920,欧姆龙血糖仪112,050101,血糖仪,19800,14
450288,胃痛宁片,010209,便秘,1800,14
685673,半夏糖浆(玺福康),011801,化痰止咳,1050,14
822295,杰士邦零感超薄极润,05,医疗器械,3300,14
824095,复方对乙酰氨基酚片(Ⅱ),010101,感冒发热,1900,14
9486,周氏回生丸,010201,解暑化湿,6000,14
844908,京润珍珠纯珍珠粉(微米级),170101,化妆品,21800,14
329789,信乐敷轻松(颈椎部)超柔水晶蓝艾盐组合装,19,日化用品,20900,14
206865,布洛芬片(新华),010101,感冒发热,1300,14
4240,四季感冒片,010101,感冒发热,1980,14
66017,补肾益脑胶囊(三快),011102,补肾壮阳,2800,14
223584,泻白糖浆,010910,咳嗽哮喘,2500,14
227883,鱼跃制氧机YU300,050401,制氧机,157900,14
860668,手腕式电子血压计,050201,血压计,990,14
816938,前列腺炎引发阳痿不育方案,011102,补肾壮阳,73800,14
849647,芪蓉润肠口服液(北卫),010209,便秘,5300,14
829605,自由自在薄2盒,040501,安全套,5800,14
843028,片仔癀 珍珠臻养洁面乳,030101,洁面,11800,13
849525,必利劲3片装+龟鹿补肾片,011102,补肾壮阳,52000,13
540620,抗病毒口服液(远大),010101,感冒发热,3200,13
858137,拜安进 血糖试纸(葡萄糖脱氢酶法),050102,血糖试纸,19900,13
678405,六味地黄丸(昆中)(水蜜丸),011402,滋补肝肾,3800,13
824283,竹红菌素软膏2盒装+光疗聚能灯1个,010317,皮炎湿疹,59600,13
38201,胃痛片(嘉应),010204,胃炎用药,1490,13
812074,咪康唑氯倍他索乳膏(太康灵),010314,手足癣病,1200,13
42974,调经养颜胶囊(特安呐),010802,月经不调,3750,13
849545,【送爸爸】Swisse 中老年男性复合维生素片 90片澳洲进口,090501,综合保健,35800,13
163991,布洛芬片,010106,创伤疼痛,650,13
2576,知柏地黄丸(九芝堂)(小蜜丸),011102,补肾壮阳,3600,13
818570,盐酸特比萘芬喷雾剂,010314,手足癣病,4300,13
71786,麻杏止咳膏(邦琪),011809,气管炎,2150,13
183273,北京同仁堂古草凝萃系列牡丹靓白面贴膜,17,化妆品,4500,13
154375,川贝清肺糖浆(片仔癀),011803,感冒咳嗽,1980,13
260796,信乐敷轻松(双膝)紫色艾灸组合装,19,日化用品,24100,13
849984,夏枯草,011901,中药饮片,562,13
857264,可威+儿童流感防治,010101,感冒发热,9900,13
861365,阿达帕林凝胶(明康欣),010319,痤疮,3400,13
236076,第六感 螺纹柠檬香避孕套,05,医疗器械,3000,13
861471,胶带-PE胶带,050610,日常护理,680,13
855862,维生素E+C保湿靓颜嫩肤乳,170101,化妆品,4900,13
15849,甘羟铝片(西悦维康),010213,胃及十二指肠溃疡,1500,13
537982,乳酸菌素颗粒(捷诺康),010206,消化不良,1500,13
77557,那格列奈片(唐力) 10盒装,010702,西药降糖,39125,13
822350,鱼跃血糖仪580,050101,血糖仪,3000,13
864253,枸橼酸西地那非片(金戈)+汤臣倍健雄赳赳牌益康胶囊,011103,性功能障碍,33900,13
808621,利培酮口腔崩解片,010504,精神分裂,5600,13
32238,炎热清软胶囊,011804,呼吸道感染,1350,13
841503,一次性使用无菌针灸针(华佗牌),050607,理疗产品,2500,13
832725,三七超细粉 ,210201,三七类,13800,13
5327,橘红痰咳颗粒(济仁),011801,化痰止咳,2000,13
74579,乳酸钙咀嚼片,011301,补钙补锌,8800,13
9448,妇宝金丸(同仁堂),010802,月经不调,6800,13
32705,阿奇霉素分散片,011602,抗菌消炎,875,13
200406,云南白药酊(云南白药),010401,跌打损伤内服,2100,13
837733,双蝶天然胶乳橡胶避孕套 爽滑倍润装,040501,安全套,1840,13
58436,抗扁桃腺炎合剂(双士),011501,急慢性咽炎,4700,13
858395,活络止痛贴(冷疗贴),050610,日常护理,3800,13
271228,布洛芬颗粒(石药),010102,头痛牙痛,1050,13
849624,片仔癀雪肌无暇润白精粹水(滋润型),170101,化妆品,8800,13
697554,板蓝根颗粒,011602,抗菌消炎,1800,13
179341,盐酸左氧氟沙星胶囊(恒瑞),011703,喹诺酮类,600,13
47196,追风透骨胶囊(回春堂),010403,风湿骨痛内服,3500,13
861965,新优锐 一次性使用注射笔用针头,050610,日常护理,0,13
658697,格列美脲滴丸(瑞平),010702,西药降糖,6950,13
9844,小儿百寿丸(同仁堂),010901,感冒发热,6550,13
491547,维生素D滴剂(悦而),011302,维生素类,5000,13
155892,杜蕾斯至尊超薄倍滑装避孕套8只  爱润倍滑至情亲密,05,医疗器械,7990,13
278506,黄连上清丸(汉源),011603,祛火通便,700,13
405715,益脉康胶囊,010604,冠心病,5100,13
4351,头孢拉定胶囊(华南牌),011702,头孢类,1000,13
184688,补脑安神片,011402,滋补肝肾,800,13
849973,板蓝根,011901,中药饮片,554,13
854004,健安喜GNC 男士锯棕榈南瓜籽复合片 120片,090401,健康调理,22000,13
194875,红色正金软膏(吉民),010501,晕车晕船,250,13
154009,小儿清热止咳颗粒(具多福),010905,小儿祛火,900,13
857862,那氟沙星乳膏,010319,痤疮,4000,13
9302,感冒水(同仁堂),010101,感冒发热,1500,13
829497,306血糖试纸50片+50采血针+50酒精棉片,050102,血糖试纸,9480,13
215796,便乃通茶(同济),010209,便秘,3200,13
627973,Doctor Li祛痘控油爽肤水,17,化妆品,9800,13
844930,京润珍珠粉美白补水面膜,170101,化妆品,7980,13
11928,环孢素软胶囊(新山地明),011707,其他用药,75600,13
737089,前列腺增生强效套装,011101,前列腺类,75400,13
9840,香连止泻片,010205,腹痛腹泻,4000,13
527605,补中益气颗粒,011413,补气类药,2700,13
311967,氨苄西林胶囊 (小奇灵),011804,呼吸道感染,1200,13
166606,杞菊地黄丸,011102,补肾壮阳,1900,13
225769,伤湿止痛膏(金钟),010404,风湿骨痛外用,700,13
849633,瑞舒伐他汀钙胶囊,010602,高血脂类,5300,13
216697,妥布霉素滴眼液,011515,眼部病变,550,13
537445,孟鲁司特钠片,011802,哮喘用药,7072,13
669250,土霉素片(华南牌),011705,四环素类,6600,13
270384,生三七散(葛仙翁),010106,创伤疼痛,1100,13
802027,肠内营养混悬液(TP-MCT)(康全甘),010215,其他用药,6400,13
849476,希爱力4片装+疏肝益阳胶囊5盒,011103,性功能障碍,66600,13
194080,胃复宁胶囊,010205,腹痛腹泻,1980,13
13660,利胆止痛胶囊(永孜堂),011005,胆囊炎,4800,13
861449,医用脱脂纱布叠片,050610,日常护理,680,13
849982,威灵仙,011901,中药饮片,454,13
30064,消银胶囊10盒装,010318,银屑病,59400,13
824738,一次性使用雾化器配件(儿童直插),050607,理疗产品,1900,13
50712,杞菊地黄丸(唐龙)(浓缩丸),011102,补肾壮阳,2200,13
423551,阿咖酚散(德众),010101,感冒发热,1200,13
551803,红参(大支),011901,中药饮片,15000,12
70987,复方岩白菜素片,011809,气管炎,600,12
834071,尚牌天然胶乳橡胶避孕套(女王归来),040501,安全套,2500,12
17802,润肠丸(如意),010209,便秘,1000,12
849930,北柴胡,011901,中药饮片,782,12
51316,壮腰健肾丸(嘉应)(浓缩水蜜丸),011102,补肾壮阳,1800,12
184036,阿奇霉素颗粒,011704,大环内酯类,950,12
39101,小儿解感颗粒(明仁),010901,感冒发热,2400,12
7858,清热解毒口服液(皇城),010101,感冒发热,950,12
849246,金戈21片+万艾可7片,011103,性功能障碍,48000,12
324996,萘敏维滴眼液,011509,抗视疲劳,800,12
856210,暖宝宝(小林即贴),050610,日常护理,2100,12
192472,蒲公英颗粒(上龙),011804,呼吸道感染,1900,12
861151,名夏狐臭净,170101,化妆品,5000,12
172399,牛黄解毒片,011601,牙龈肿痛,600,12
846936,京润珍珠  珍珠粉舒洁护龈牙膏,170101,化妆品,2750,12
167739,康本龙多功能温热中低频治疗仪Y6A型,050801,低频治疗仪,69500,12
219000,通达滴鼻剂,011508,鼻塞流涕,3500,12
171415,多巴丝肼胶囊(优多巴),010503,帕金森类,5500,12
73255,护肝片(三精),011003,肝炎用药,2400,12
645,宝宝金水草本原液(亲子装),19,日化用品,4290,12
207061,鼻渊舒口服液,011502,鼻炎,2600,12
19737,妇科调经片(史尔月宁),010802,月经不调,1380,12
495541,复方硫酸软骨素滴眼液,011512,干眼症,2680,12
68786,复方海蛇胶囊(喜恩康),010513,记忆减退,9800,12
26574,左炔诺孕酮片(安婷),01,中西药品,3950,12
324797,复方感冒灵颗粒,010101,感冒发热,1500,12
844768,黑果枸杞(一级)(樟草堂),150306,其他,5800,12
815750,黄葵-肾炎康复方案,011202,肾炎,90000,12
32770,头孢氨苄胶囊(大红鹰药业),011602,抗菌消炎,830,12
57918,口炎清颗粒(常泰),011505,口腔溃疡,1750,12
856475,美澳健牌氨基酸枸杞片,180101,保健食品,11800,12
470843,厄贝沙坦片(环球),010601,高血压类,2200,12
862889,补气养血强效装(复方阿胶浆48支*3盒),011412,补血类,119700,12
354236,氨酚烷胺那敏胶囊(爱捷康),010101,感冒发热,2980,12
8585,珍珠明目滴眼液(目山),011509,抗视疲劳,1100,12
852115,麸炒白术,011901,中药饮片,770,12
281215,洁阴灵洗剂,010812,妇科洗液,3500,12
184083,奥美拉唑肠溶胶囊(辅仁),010213,胃及十二指肠溃疡,800,12
627846,DOCTOR LI祛痘洁面凝胶,17,化妆品,6800,12
524824,信乐敷轻松(暖宫宝)超柔水晶粉艾灸组合装,19,日化用品,19900,12
852508,骨通贴膏,010403,风湿骨痛内服,2500,12
3480,清开灵软胶囊(神威),011601,牙龈肿痛,2950,12
189042,复方板蓝根颗粒(科瑞),010101,感冒发热,1550,12
286002,信乐敷轻松-艾盐包(腰腹、暖宫、肩背),19,日化用品,3900,12
511385,盐酸二甲双胍肠溶胶囊(君力达),010702,西药降糖,2500,12
12320,惠普生牌维生素C维生素E片,18,保健食品,15800,12
783942,肠内营养混悬液(康全力)(TPF-DM),010215,其他用药,15800,12
848141,康乐保造口袋5985,050610,日常护理,92460,12
157637,保和丸(唐龙),010206,消化不良,1100,12
509705,阿莫西林胶囊(三才),011701,青霉素类,2100,12
854100,华鸿一次性未梢采血针(配腾爱糖大夫试纸),050610,日常护理,990,12
316504,冠脉康片(薄膜衣),010604,冠心病,3000,12
666721,复方醋酸地塞米松乳膏(鑫烨),010313,皮肤瘙痒,400,12
863269,盐酸米诺环素胶囊(玫满)+康恩贝 维生素C咀嚼片,011705,四环素类,6920,12
187263,那格列奈片(迪方),010702,西药降糖,3700,12
852908,夫专家肤专家通力消抑菌凝胶,160101,消毒用品,3800,12
828270,诺丝避孕套 水嫩润薄玻尿酸,040501,安全套,7500,12
815974,益肝灵滴丸,011003,肝炎用药,5000,12
275566,柴芩软胶囊(颈复康),010101,感冒发热,2100,12
185821,关节止痛膏(健康),010402,跌打损伤外用,1100,12
839320,活血回春治腺套装,011101,前列腺类,75000,12
193104,利巴韦林滴眼液,011515,眼部病变,500,12
9410,儿童咳液(同仁堂),011803,感冒咳嗽,4900,12
162227,盐酸多奈哌齐口腔崩解片(金日),010505,老年痴呆,16300,12
66259,川贝枇杷糖浆(中族),011801,化痰止咳,575,12
813269,利鲁唑片(万全力太)3盒套装,010509,肌无力类,360000,12
846845,康力士 磷脂胶囊,020402,调节三高,19800,12
37102,西洛他唑胶囊(邦平),010610,动脉硬化,4920,12
179914,复方氨酚烷胺胶囊(湘江),011803,感冒咳嗽,1200,12
823190,电源适配器(福莱达),050610,日常护理,4500,12
804221,麝香追风膏(罐装),010402,跌打损伤外用,9800,12
735676,珂妍胶囊(香丹清),18,保健食品,7200,12
550254,广金钱草(统段),011901,中药饮片,1700,12
361751,消癌平片(得进),011809,气管炎,17500,12
461912,对乙酰氨基酚颗粒(国润),010101,感冒发热,650,12
24049,氯雷他定胶囊(修平),010302,皮肤过敏,1470,12
746159,京都血糖仪GT-1970,05,医疗器械,29800,12
167886,银翘解毒软胶囊(康缘),011605,其他用药,3850,12
818189,环孢素软胶囊,011707,其他用药,62000,12
388962,麝香祛痛搽剂(马应龙),010402,跌打损伤外用,3300,12
810393,麻杏止咳片(薄膜衣),011809,气管炎,500,12
402027,肤痒颗粒(中天泰科),010313,皮肤瘙痒,1100,12
524904,阿魏酸哌嗪胶囊(宝盛康),010604,冠心病,5800,12
56899,咽炎片(东方金宝),011501,急慢性咽炎,930,12
12234,复方银翘氨敏胶囊(一正),010101,感冒发热,1500,12
389906,补肾益精丸,011102,补肾壮阳,8325,12
400301,脑蛋白水解物片(古立西),010614,脑血管病,5250,12
181173,十五味龙胆花丸(金哈达),011809,气管炎,12000,12
360789,藿香正气胶囊,010205,腹痛腹泻,350,12
63565,沈阳红药胶囊(沈阳红药),010402,跌打损伤外用,3480,12
11362,绿A天然螺旋藻精片,18,保健食品,37400,12
20723,制霉素阴道栓(馥康宁),010810,妇科栓剂,2070,12
853904,必利劲3片+希爱力28片,011103,性功能障碍,120000,12
851764,参竹精胶囊(京新),011102,补肾壮阳,52800,12
4723,诺氟沙星胶囊(亚宝),011703,喹诺酮类,350,11
280171,汞溴红溶液(信龙),010324,皮肤感染,2500,11
523504,环索奈德气雾剂(威菲宁)(威尔曼),011802,哮喘用药,14000,11
814690,吉非替尼片,010105,癌症疼痛,270000,11
736756,白云山小分子蛋白肽固体饮料(葛根海洋鱼骨胶原低聚肽),15,食品,56800,11
852155,桔梗,011901,中药饮片,628,11
3063,尼群地平片,010601,高血压类,980,11
857787,电子体温计,050203,体温计,1900,11
195696,珍珠末(澳珍),011410,安神类药,1050,11
625577,抗菌消炎片(鸿博),011601,牙龈肿痛,800,11
756842,诺丝避孕套 温莎草莓果香颗粒装,05,医疗器械,1200,11
173797,咳感康口服液(奇力),011801,化痰止咳,2880,11
852120,合欢皮,011901,中药饮片,333,11
851929,MQ台湾叶黄素精华棒 金盏花类胡萝卜维B护眼保护视力缓解眼酸眼涩眼疲劳进口口服啫喱果冻,090401,健康调理,19900,11
828492,古家赶黄草(新荷花),011901,中药饮片,4500,11
797232,优效修复专用牙膏(3+)(海洋薄荷香型)(华素愈创),19,日化用品,4800,11
853913,必利劲3片+万艾可1片,011103,性功能障碍,29900,11
841506,一次性使用无菌针灸针(华佗牌),050607,理疗产品,2500,11
74240,维生素AD滴剂(呀吖),011302,维生素类,1500,11
856427,美澳健多种B族维生素片,180101,保健食品,13800,11
170612,神衰康胶囊(秦丹),011102,补肾壮阳,4500,11
188047, 维C银翘片(无糖),011605,其他用药,1000,11
54127,氨金黄敏颗粒(太福),010101,感冒发热,1030,11
862046,脑心舒口服液,011410,安神类药,2000,11
344263,调经止痛片(昆中),010802,月经不调,2200,11
849941,橘叶,011901,中药饮片,566,11
551329,桑叶(统),011901,中药饮片,900,11
858454,硒酵母片(西维尔),010612,其他用药,6500,11
841511,汉磁灸热贴 (HC-Ⅱ舒适型),050607,理疗产品,4900,11
849619,片仔癀无暇晶透焕采洁面乳,170101,化妆品,9800,11
192423,活血止痛膏(余良卿号),010104,风湿,3600,11
847264,醋酸曲安奈德尿素软膏,010317,皮炎湿疹,500,11
5730,小柴胡颗粒(十万山),010101,感冒发热,800,11
166670,紫外线光疗仪SS-01型(希格玛),050802,电磁波治疗仪,200000,11
223528,蜜炼川贝枇杷膏(潘高寿),011801,化痰止咳,3500,11
849060,杰士邦零感避孕套 超薄中的超薄．沁薄,040501,安全套,5390,11
169885,国仁神灯TDP治疗仪(HW-T-1),050802,电磁波治疗仪,29800,11
189933,罗红霉素干混悬剂,011804,呼吸道感染,300,11
748724,乌龙5盒套装,010612,其他用药,118000,11
192882,小儿感冒颗粒(太极),010101,感冒发热,2200,11
853652,帮宝抒维肤膏,170101,化妆品,2300,11
484965,牛黄解毒软胶囊(康而福),011601,牙龈肿痛,2400,11
226543,盐酸美金刚口服溶液(易倍清),010505,老年痴呆,45000,11
427401,小儿惊风七厘散(腾药),010910,咳嗽哮喘,3200,11
849638,乐普 手臂式数字电子血压计B02,050201,血压计,29800,11
160532,硕尔拔罐器,050604,拔罐用品,6900,11
181934,清热镇咳糖浆,011801,化痰止咳,500,11
160182,金黄抱龙丸(同仁堂),011605,其他用药,4800,11
665468,氧氟沙星滴眼液(晶灿),011515,眼部病变,700,11
436073,全天麻胶囊(益康),011006,疏肝理气,3300,11
31931,利巴韦林泡腾颗粒,011602,抗菌消炎,5280,11
857480,内外治疗宫颈炎套装,010801,除湿止带,17600,11
822551,褥疮防治床垫DC-601(粤华),050701,防褥疮垫,29800,11
194590,通宣理肺丸(罗定),010101,感冒发热,800,11
282034,步长洁身洗液(步长),010812,妇科洗液,5900,11
51106,送长辈】同仁堂 大御品套装(防衰益寿丸30丸+益肾强身丸30丸),011102,补肾壮阳,298000,11
800008,灵芝糖浆,011410,安神类药,9800,11
1874,益母草颗粒(禅方),010802,月经不调,1500,11
851934,MQ台湾葡萄籽精华棒 口服啫喱果冻美白淡斑辅助抗衰抗氧进口美容养颜,090401,健康调理,19900,11
206963,格列美脲片(佳和洛),010702,西药降糖,3800,11
782088,血糖试纸(葡萄糖脱氢酶法)(雅培),050102,血糖试纸,16800,11
56314,复方氨酚烷胺片(汉森),010101,感冒发热,2300,11
844918,京润珍珠珍珠粉臻白亮齿牙膏,170101,化妆品,3900,11
851930,MQ台湾蔓越莓精华棒 口服啫喱果冻女性卵巢保养妇科炎症子宫泌尿健康调理呵护私处进口,090501,综合保健,19900,11
425133,生血丸(达仁堂),011402,滋补肝肾,16800,11
69739,复方鱼腥草片(先锋药业),011603,祛火通便,500,11
541533,布洛芬缓释胶囊(联邦),010102,头痛牙痛,4800,11
183272,北京同仁堂古草凝萃系列参菊养颜面贴膜,17,化妆品,4500,10
3683,三七伤药片(仙河制药),010401,跌打损伤内服,1800,10
176737,肝复颗粒(君之堂),011003,肝炎用药,5500,10
672072,酚咖片(利通),010102,头痛牙痛,1050,10
444378,肤痒颗粒(迪康),010329,荨麻疹,2904,10
2952,感冒清片,010101,感冒发热,900,10
858495,养延牌天韵胶囊,180101,保健食品,22800,10
50958,知柏地黄丸(太极)(水蜜丸),011102,补肾壮阳,3900,10
9506,内补养荣丸(同仁堂),011412,补血类,2400,10
531161,板蓝根颗粒,011605,其他用药,990,10
350197,泛昔洛韦片(泛思天),010315,带状疱疹,2700,10
852105,杰可沙  壳聚糖凝胶,050610,日常护理,0,10
75603,盐酸二甲双胍片,010702,西药降糖,2387,10
816623,格列美脲分散片,010702,西药降糖,3400,10
551337,桑白皮,011901,中药饮片,2860,10
252308,麦味地黄胶囊,011102,补肾壮阳,1000,10
858039,鼻炎片,011502,鼻炎,3600,10
158296,麦考酚钠肠溶片(米芙),010107,其他用药,94700,10
205556,格列吡嗪缓释片(秦苏),010702,西药降糖,0,10
852888,曼秀雷敦 天然润唇膏  天然滋润不添加人造香料,030205,唇膏唇彩,2690,10
170181,双唑泰阴道泡腾片(东药),010810,妇科栓剂,5960,10
189423,抗病毒口服液(东盛),011605,其他用药,1550,10
838092,黄芪破壁饮片(体验装),011901,中药饮片,1700,10
57097,双花草珊瑚含片(昌弘),011501,急慢性咽炎,600,10
2847,千金止带丸(千金),010806,妇科炎症,2830,10
159433,柴石退热颗粒(冯了性),011605,其他用药,5000,10
65693,宝儿康糖浆(宏兴),010909,腹泻便秘,3390,10
551693,苦参(统片),011901,中药饮片,3600,10
316605,宫炎康颗粒(济仁),010814,盆腔炎,2200,10
369772,感冒灵胶囊(龙潭山),010101,感冒发热,400,10
5731,秋梨润肺膏,011803,感冒咳嗽,2900,10
648819,清肺消炎丸(逹仁堂),011801,化痰止咳,5800,10
431210,氨咖黄敏胶囊(抗利特),010101,感冒发热,420,10
552167,炒酸枣仁(统),011901,中药饮片,19900,10
861455,纱布绷带 ,050610,日常护理,500,10
168100,龙胆泻肝丸(老君炉),011006,疏肝理气,3500,10
481334,苯磺酸氨氯地平片,010601,高血压类,1790,10
857612,格华止+控糖调脂组合2,010702,西药降糖,38000,10
31533,奥硝唑片,011602,抗菌消炎,1300,10
183055,当归益血口服液(中道),011412,补血类,7580,10
187355,消炎止咳片(龙门),011809,气管炎,1800,10
672245,消旋卡多曲颗粒(杜拉宝),010909,腹泻便秘,3200,10
8445,含化上清片(广育堂),011603,祛火通便,3800,10
381572,复方鱼腥草片(太极),011501,急慢性咽炎,1950,10
853524,富马酸卢帕他定片(卢苏),011502,鼻炎,10500,10
421962,护肝片,011003,肝炎用药,850,10
847386,盐酸二甲双胍缓释片,010702,西药降糖,4800,10
756844,诺丝激情装避孕套 激情焕发更享受,05,医疗器械,1300,10
204519,鹿角胶(全鹿牌),011402,滋补肝肾,78000,10
812330,参茸益肾胶囊(豹哥),011105,其他用药,2000,10
849124,施莱一次性使用采血针 soft5型 28G(罗氏专用),050610,日常护理,1500,10
858705,烈焰燃情坚持不泄巩固装,011103,性功能障碍,123800,10
855775,汤臣倍健胶原蛋白粉固体饮料(水蜜桃味)(60袋)-Linefriends联名款B款,150201,功能性饮品,40000,10
805571,贝诺酯片,010101,感冒发热,897,10
58844,卡托普利片(常药),010601,高血压类,1950,10
377966,缬沙坦胶囊 ,010601,高血压类,1500,10
37765,培坤丸(大明宫),010802,月经不调,8000,10
33678,薯蓣皂苷片(维奥欣),010604,冠心病,11600,10
459873,替米沙坦片(金恒),010601,高血压类,1200,10
11473,阿莫西林胶囊,011701,青霉素类,500,10
846927,康力士乳清蛋白粉,150202,营养补充,49800,10
275393,复方胆通胶囊(诺捷康),011005,胆囊炎,1300,10
190648,金果饮(大力神),011501,急慢性咽炎,700,10
178402,安胃胶囊(华北制药),010204,胃炎用药,1000,10
238680,百雀羚水嫩净透精华洁面乳,17,化妆品,6900,10
853385,盐酸氨溴索口服溶液,011801,化痰止咳,800,10
660987,牛尾蒿油软胶囊(费愈清),011801,化痰止咳,5000,10
34563,七十味珍珠丸(甘露),010603,中风偏瘫,22800,10
22400,消糜阴道泡腾片(龙土康),010806,妇科炎症,1500,10
169194,前列闭尔通栓(济仁),011101,前列腺类,4800,10
849976,连翘,011901,中药饮片,554,10
853115,康百力血脂调节套装,020504,增强免疫,31800,10
21641,聚维酮碘溶液(国缔一汀宁),010812,妇科洗液,1500,10
71965,咳露口服液,011809,气管炎,3500,10
850003,半枝莲,011901,中药饮片,485,10
839842,健客家庭药箱,050610,日常护理,3000,10
853934,深海鱼油特惠装,020504,增强免疫,29900,10
675892,酒石酸托特罗定片(宁通),011204,尿崩症,4800,10
222256,波生坦片(全可利),010607,肺动脉高压,999900,10
472540,阿莫西林胶囊(海莫),011701,青霉素类,1000,10
213028,清肺止咳丸(久美),011801,化痰止咳,14500,10
857788,电子体温计,050203,体温计,1990,10
11669,安乃近片(华南牌),010103,肌肉关节,5600,10
66573,百咳静糖浆(同仁堂),011801,化痰止咳,3900,10
37689,桂利嗪片(白敬宇),010610,动脉硬化,680,10
854310,消糖灵胶囊,010701,中药降糖,2600,10
762665,北京同仁堂灵芝水凝面膜3盒装,17,化妆品,10500,10
739761,杜蕾斯天然胶乳橡胶避孕套(倍滑超薄装),05,医疗器械,6900,10
160051,金百洗剂(君福安),010812,妇科洗液,2500,10
160899,消炎利胆片(观鹤),011005,胆囊炎,600,10
191700,盐酸金刚乙胺片(立安),011804,呼吸道感染,3300,10
1600,羚翘解毒丸(冯了性),011603,祛火通便,1800,10
422842,小儿止咳糖浆(白云山),010901,感冒发热,2500,10
67672,桑椹膏(白马),011102,补肾壮阳,8800,10
322821,木香顺气丸(汉源),010215,其他用药,550,10
858539,拉考沙胺片(维派特),010515,抗癫痫药及抗惊厥药,21600,10
842028,盐酸阿莫罗芬乳膏(楚迪)(otc),010314,手足癣病,5980,10
781550,FSH卵巢功能卡(金秀儿),050610,日常护理,9900,10
857780,鱼跃超声雾化器成人小儿童医用家用化痰止咳吸入器,050607,理疗产品,26900,10
628064,Doctor Li祛痘细肤乳液,17,化妆品,9800,10
24779,百癣夏塔热片(龙菲刻),010302,皮肤过敏,3100,10
857019,内外治疗乳腺增生套装,010803,乳腺疾病,40000,10
860012,石榴补血糖浆,011412,补血类,11800,10
173899,宫瘤宁胶囊,010802,月经不调,2980,10
59836,玻璃酸钠滴眼液,011515,眼部病变,3279,10
163681,清肺十八味丸(阜药),011801,化痰止咳,6300,10
849058,杰士邦零感避孕套 至薄隐形,040501,安全套,10990,10
5673,山地岗感冒颗粒,010101,感冒发热,900,10
